signalID,zoneGroup,zone,corridor,subcorridor,agency,mainStreetName,sideStreetName,milepost,asOf,duplicate,include,modified,note,county,city,latitude,longitude,priority,classification
"152","Central Metro","District 7","Trinity Ave","","City of Atlanta","SR 154/Trinity Ave SW","Forsyth St SW","","2018-11-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.75055,-84.39519,"Neutral","Other"
"152","Central Metro","District 7","Forsyth St","","City of Atlanta","SR 154/Trinity Ave SW","Forsyth St SW","","2018-03-01T00:00:00","189","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.75055,-84.39519,"Neutral","Other"
"153","Central Metro","District 7","Peachtree St - Downtown","","City of Atlanta","Trinity Ave SW","Peachtree St","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.74984,-84.39391,"Neutral","Other"
"153","Central Metro","District 7","Trinity Ave","","City of Atlanta","Trinity Ave SW","Peachtree St","","2019-01-01T00:00:00","191","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.74984,-84.39391,"Neutral","Other"
"154","Central Metro","District 7","Pryor St - Downtown","","City of Atlanta","SR 154/Trinity Ave SW","Pryor St SW","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.7492,-84.39272,"Neutral","Other"
"154","Central Metro","District 7","Trinity Ave","","City of Atlanta","SR 154/Trinity Ave SW","Pryor St SW","","2018-03-01T00:00:00","193","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.7492,-84.39272,"Neutral","Other"
"155","Central Metro","District 7","Peachtree St - Downtown","","City of Atlanta","SR 154/Trinity Ave SW","Central Ave SW","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.74855,-84.39153,"Neutral","Other"
"155","Central Metro","District 7","Trinity Ave","","City of Atlanta","SR 154/Trinity Ave SW","Central Ave SW","","2018-03-01T00:00:00","195","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.74855,-84.39153,"Neutral","Other"
"156","Central Metro","District 7","Courtland St","","City of Atlanta","SR 154/Trinity Ave SW","Washington St SW","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.74781,-84.39022,"High","Other"
"156","Central Metro","District 7","Trinity Ave","","City of Atlanta","SR 154/Trinity Ave SW","Washington St SW","","2019-01-01T00:00:00","197","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.74781,-84.39022,"High","Other"
"157","Central Metro","District 7","Garnett St","","City of Atlanta","Garnett St SW","Forsyth St SW","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.74945,-84.39604,"Neutral","Other"
"157","Central Metro","District 7","Forsyth St","","City of Atlanta","Garnett St SW","Forsyth St SW","","2018-03-01T00:00:00","199","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.74945,-84.39604,"Neutral","Other"
"158","Central Metro","District 7","Garnett St","","City of Atlanta","Garnett St Pedestrian Crossing (MARTA)","Peachtree St","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.74869,-84.39483,"Neutral","Other"
"158","Central Metro","District 7","Peachtree St - Downtown","","City of Atlanta","Garnett St Pedestrian Crossing (MARTA)","Peachtree St","","2019-01-01T00:00:00","201","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.74869,-84.39483,"Neutral","Other"
"159","Central Metro","District 7","Garnett St","","City of Atlanta","Garnett St SW","Pryor St SW","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.74809,-84.39357,"Neutral","Other"
"159","Central Metro","District 7","Pryor St - Downtown","","City of Atlanta","Garnett St SW","Pryor St SW","","2019-01-01T00:00:00","203","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.74809,-84.39357,"Neutral","Other"
"160","Central Metro","District 7","Ted Turner Dr","","City of Atlanta","Ted Turner Dr/Spring St","Brotherton St SW","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.74896,-84.39804,"Neutral","Other"
"161","Central Metro","District 7","SR 154 - Memorial Dr","","City of Atlanta","Whitehall St/Memorial Dr","Forsyth St/Peachtree St/Cooper St","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.74698,-84.39693,"Neutral","Other"
"162","Central Metro","District 7","Pryor St - Downtown","","City of Atlanta","Memorial Dr SW","Pryor St SW","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.74693,-84.39442,"Neutral","Other"
"162","Central Metro","District 7","SR 154 - Memorial Dr","","City of Atlanta","Memorial Dr SW","Pryor St SW","","2019-01-01T00:00:00","207","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.74693,-84.39442,"Neutral","Other"
"163","Central Metro","District 7","Peachtree St - Downtown","","City of Atlanta","Memorial Dr SW","Central Ave SW","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.7469,-84.39281,"Neutral","Other"
"163","Central Metro","District 7","SR 154 - Memorial Dr","","City of Atlanta","Memorial Dr SW","Central Ave SW","","2018-03-01T00:00:00","209","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.7469,-84.39281,"Neutral","Other"
"164","Central Metro","District 7","SR 154 - Memorial Dr","","City of Atlanta","Memorial Dr SW","Washington St SW","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.7469,-84.39093,"High","Other"
"164","Central Metro","District 7","Courtland St","","City of Atlanta","Memorial Dr SW","Washington St SW","","2018-03-01T00:00:00","211","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.7469,-84.39093,"High","Other"
"165","Central Metro","District 7","Capitol Ave","","City of Atlanta","Memorial Drive","Capitol Avenue","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.74692,-84.3877,"High","Other"
"165","Central Metro","District 7","SR 154 - Memorial Dr","","City of Atlanta","Memorial Drive","Capitol Avenue","","2018-03-01T00:00:00","213","1","2022-05-31T00:00:00","","Fulton","",33.74692,-84.3877,"High","Other"
"166","Central Metro","District 7","Capitol Ave","","City of Atlanta","Capitol Ave SE","I-20 WB Ramp","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.74505,-84.38777,"High","Other"
"167","Central Metro","District 7","Capitol Ave","","City of Atlanta","Capitol Ave SE","I-20 EB Ramp/Pollard Blvd SW","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.74312,-84.38778,"High","Other"
"168","Central Metro","District 7","Marietta/Decatur","","City of Atlanta","Decatur St","Bell St/Hill St","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.74978,-84.37952,"Neutral","Other"
"169","Central Metro","District 7","Marietta/Decatur","","City of Atlanta","Decatur St","Grant St/Hilliard St","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.75018,-84.37666,"Neutral","Other"
"170","Central Metro","District 7","17th St","","City of Atlanta","17th St","I-85/I-75","","2021-03-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.79133,-84.39269,"High","Other"
"171","Central Metro","District 7","17th St","","City of Atlanta","17th St","I-85/I-75 NB","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.79183,-84.39055,"High","Other"
"172","Central Metro","District 7","W Peachtree St","","City of Atlanta","GA 8","West Peachtree St","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.77125,-84.38741,"High","Other"
"172","Central Metro","District 7","North Ave","","City of Atlanta","GA 8","West Peachtree St","","2018-03-01T00:00:00","221","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.77125,-84.38741,"High","Other"
"173","Central Metro","District 7","10th St","","City of Atlanta","I75/I85/Techwood Dr NW","10th St","","2019-01-01T00:00:00","224","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.78154,-84.3916,"High","Other"
"174","Central Metro","District 7","10th St","","City of Atlanta","I75/85/Williams St NW","10th St","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.78153,-84.39059,"High","Other"
"175","Central Metro","District 7","Spring St","","City of Atlanta","Spring St","16th St NW","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.7899,-84.38931,"High","Other"
"176","Central Metro","District 7","W Peachtree St","","City of Atlanta","3rd St NE","West Peachtree St","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.77387,-84.38731,"High","Other"
"177","Central Metro","District 7","W Peachtree St","","City of Atlanta","West Peachtree St NW","Linden Ave NW","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.76978,-84.38743,"High","Other"
"178","Central Metro","District 7","W Peachtree St","","City of Atlanta","W Peachtree St NW","Pine St NW","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.76733,-84.38746,"High","Other"
"179","Central Metro","District 7","W Peachtree St","","City of Atlanta","West Peachtree St","Ponce De Leon Ave","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.77231,-84.38734,"High","Other"
"180","Central Metro","District 7","Spring St","","City of Atlanta","Spring St NW","Pine St NW","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.76737,-84.38789,"High","Other"
"181","Central Metro","District 7","W Peachtree St","","City of Atlanta","West Peachtree St","5th St NW","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.77683,-84.38731,"High","Other"
"182","Central Metro","District 7","W Peachtree St","","City of Atlanta","West Peachtree St","6th St NE","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.77755,-84.3873,"High","Other"
"183","Central Metro","District 7","Spring St","","City of Atlanta","GA 8/North Ave","Spring St SW","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.77123,-84.38885,"High","Other"
"183","Central Metro","District 7","North Ave","","City of Atlanta","GA 8/North Ave","Spring St SW","","2018-03-01T00:00:00","233","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.77123,-84.38885,"High","Other"
"184","Central Metro","District 7","Peachtree St - Midtown","","City of Atlanta","GA 9","Peachtree St/I-85 NB Ent Ramp","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.79807,-84.39057,"High","Progression"
"185","Central Metro","District 7","Peachtree St - Midtown","","City of Atlanta","GA 9/Peachtree St","Spring St NW","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.7972,-84.38883,"High","Other"
"186","Central Metro","District 7","Peachtree St - Midtown","","City of Atlanta","GA 9/Peachtree St","Peachtree Circle NE/S Rhodes Center","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.79575,-84.38772,"High","Other"
"187","Central Metro","District 7","Peachtree St - Midtown","","City of Atlanta","GA 9","Peachtree St/Peachtree Rd","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.7944,-84.3877,"High","Other"
"187","Central Metro","District 7","W Peachtree St","","City of Atlanta","GA 9","Peachtree St/Peachtree Rd","","2019-01-01T00:00:00","238","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.7944,-84.3877,"High","Other"
"188","Central Metro","District 7","Spring St","","City of Atlanta","Spring St NW","Rhodes Ctr S","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.79565,-84.38905,"High","Other"
"189","Central Metro","District 7","Spring St","","City of Atlanta","Spring St NW","18th St NW","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.7933,-84.38915,"High","Other"
"190","Central Metro","District 7","17th St","","City of Atlanta","Spring St NW","17th St","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.79184,-84.38921,"High","Other"
"190","Central Metro","District 7","Spring St","","City of Atlanta","Spring St NW","17th St","","2019-01-01T00:00:00","242","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.79184,-84.38921,"High","Other"
"191","Central Metro","District 7","17th St","","City of Atlanta","West Peachtree St","17th St","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.79184,-84.38773,"High","Other"
"191","Central Metro","District 7","W Peachtree St","","City of Atlanta","West Peachtree St","17th St","","2019-01-01T00:00:00","244","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.79184,-84.38773,"High","Other"
"192","Central Metro","District 7","W Peachtree St","","City of Atlanta","West Peachtree St","16th St NW","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.78993,-84.38779,"High","Other"
"193","Central Metro","District 7","W Peachtree St","","City of Atlanta","West Peachtree St","15th St NE","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.78856,-84.38779,"High","Other"
"194","Central Metro","District 7","14th St","","City of Atlanta","West Peachtree St","14th St","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.78663,-84.38781,"High","Other"
"194","Central Metro","District 7","W Peachtree St","","City of Atlanta","West Peachtree St","14th St","","2019-01-01T00:00:00","248","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.78663,-84.38781,"High","Other"
"195","Central Metro","District 7","14th St","","City of Atlanta","Spring St NW","14th St NW","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.78665,-84.38924,"High","Other"
"195","Central Metro","District 7","Spring St","","City of Atlanta","Spring St NW","14th St NW","","2019-01-01T00:00:00","250","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.78665,-84.38924,"High","Other"
"196","Central Metro","District 7","14th St","","City of Atlanta","14th St NW","Williams St NW","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.78662,-84.39043,"High","Other"
"197","Central Metro","District 7","14th St","","City of Atlanta","14th St NW","Techwood Dr NW","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.78664,-84.39193,"High","Other"
"198","Central Metro","District 7","Spring St","","City of Atlanta","Spring St NW","I-75/85 Ramp","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.76963,-84.38886,"High","Other"
"199","Central Metro","District 7","Spring St","","City of Atlanta","Spring St","12th St NW","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.78445,-84.38921,"High","Other"
"200","Central Metro","District 7","10th St","","City of Atlanta","10th St","Spring St NW","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.78151,-84.38917,"High","Other"
"200","Central Metro","District 7","Spring St","","City of Atlanta","10th St","Spring St NW","","2019-01-01T00:00:00","256","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.78151,-84.38917,"High","Other"
"201","Central Metro","District 7","Spring St","","City of Atlanta","Spring St","8th St","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.77955,-84.38882,"High","Other"
"202","Central Metro","District 7","Spring St","","City of Atlanta","Spring St","Abercrombie Pl","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.77805,-84.38878,"High","Other"
"203","Central Metro","District 7","Spring St","","City of Atlanta","Spring St","5th St","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.77685,-84.38879,"High","Other"
"204","Central Metro","District 7","Spring St","","City of Atlanta","Spring St","Armstead Pl","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.77588,-84.38881,"High","Other"
"205","Central Metro","District 7","Spring St","","City of Atlanta","Spring St","Ponce De Leon Ave","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.77242,-84.38884,"High","Other"
"206","Central Metro","District 7","W Peachtree St","","City of Atlanta","West Peachtree St","8th St NE","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.77951,-84.38728,"High","Other"
"207","Central Metro","District 7","10th St","","City of Atlanta","West Peachtree St","10th St NE","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.7815,-84.38779,"High","Other"
"207","Central Metro","District 7","W Peachtree St","","City of Atlanta","West Peachtree St","10th St NE","","2019-01-01T00:00:00","264","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.7815,-84.38779,"High","Other"
"208","Central Metro","District 7","W Peachtree St","","City of Atlanta","West Peachtree St","11th St","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.78325,-84.38784,"High","Other"
"209","Central Metro","District 7","W Peachtree St","","City of Atlanta","West Peachtree St","12th St NE","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.78448,-84.38784,"High","Other"
"210","Central Metro","District 7","14th St","","City of Atlanta","14th St","Juniper St","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.78649,-84.38207,"Neutral","Other"
"210","Central Metro","District 7","Juniper St","","City of Atlanta","14th St","Juniper St","","2019-01-01T00:00:00","268","1","2022-05-31T00:00:00","","Fulton","Atlanta",33.78649,-84.38207,"Neutral","Other"
